unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
7117,Walden,West,The Pond in Winter,,20.110,"To speak literally, a hundred Irishmen, with Yankee overseers, came from Cambridge every day to get out the ice.",19
7118,Walden,West,The Pond in Winter,,20.111,"They told me that in a good day they could get out a thousand tons, which was the yield of about one acre.",23
7119,Walden,West,The Pond in Winter,,20.112,"Deep ruts and “cradle holes” were worn in the ice, as on _terra firma_, by the passage of the sleds over the same track, and the horses invariably ate their oats out of cakes of ice hollowed out like buckets.",40
7120,Walden,West,The Pond in Winter,,20.113,"They calculated that not twenty-five per cent of this would reach its destination, and that two or three per cent would be wasted in the cars.",27
7121,Walden,West,The Pond in Winter,,20.114,"However, a still greater part of this heap had a different destiny from what was intended; for, either because the ice was found not to keep so well as was expected, containing more air than usual, or for some other reason, it never got to market.",46
7122,Walden,West,The Pond in Winter,,20.115,"This heap, made in the winter of ’46–7 and estimated to contain ten thousand tons, was finally covered with hay and boards; and though it was unroofed the following July, and a part of it carried off, the rest remaining exposed to the sun, it stood over that summer and the next winter, and was not quite melted till September 1848.",59
7123,Walden,West,The Pond in Winter,,20.116,Thus the pond recovered the greater part.,7
7124,Walden,West,The Pond in Winter,,21.117,"Like the water, the Walden ice, seen near at hand, has a green tint, but at a distance is beautifully blue, and you can easily tell it from the white ice of the river, or the merely greenish ice of some ponds, a quarter of a mile off.",48
7125,Walden,West,The Pond in Winter,,21.118,"Sometimes one of those great cakes slips from the ice-man’s sled into the village street, and lies there for a week like a great emerald, an object of interest to all passers.",34
7126,Walden,West,The Pond in Winter,,21.119,"I have noticed that a portion of Walden which in the state of water was green will often, when frozen, appear from the same point of view blue.",28
7127,Walden,West,The Pond in Winter,,21.120,"So the hollows about this pond will, sometimes, in the winter, be filled with a greenish water somewhat like its own, but the next day will have frozen blue.",29
7128,Walden,West,The Pond in Winter,,21.121,"Perhaps the blue color of water and ice is due to the light and air they contain, and the most transparent is the bluest.",24
7129,Walden,West,The Pond in Winter,,21.122,Ice is an interesting subject for contemplation.,7
7130,Walden,West,The Pond in Winter,,21.123,They told me that they had some in the ice-houses at Fresh Pond five years old which was as good as ever.,23
7131,Walden,West,The Pond in Winter,,21.124,"Why is it that a bucket of water soon becomes putrid, but frozen remains sweet forever?",16
7132,Walden,West,The Pond in Winter,,21.125,It is commonly said that this is the difference between the affections and the intellect.,15
7133,Walden,West,The Pond in Winter,,22.126,"Perhaps I shall hear a solitary loon laugh as he dives and plumes himself, or shall see a lonely fisher in his boat, like a floating leaf, beholding his form reflected in the waves, where lately a hundred men securely labored.",41
7134,Walden,West,The Pond in Winter,,23.127,"Thus it appears that the sweltering inhabitants of Charleston and New Orleans, of Madras and Bombay and Calcutta, drink at my well.",22
7135,Walden,West,The Pond in Winter,,23.128,"I lay down the book and go to my well for water, and lo!",14
7136,Walden,West,The Pond in Winter,,23.129,"there I meet the servant of the Bramin, priest of Brahma and Vishnu and Indra, who still sits in his temple on the Ganges reading the Vedas, or dwells at the root of a tree with his crust and water jug.",41
7137,Walden,West,The Pond in Winter,,23.130,"I meet his servant come to draw water for his master, and our buckets as it were grate together in the same well.",23
7138,Walden,West,The Pond in Winter,,23.131,The pure Walden water is mingled with the sacred water of the Ganges.,13
7139,Walden,West,The Pond in Winter,,23.132,"With favoring winds it is wafted past the site of the fabulous islands of Atlantis and the Hesperides, makes the periplus of Hanno, and, floating by Ternate and Tidore and the mouth of the Persian Gulf, melts in the tropic gales of the Indian seas, and is landed in ports of which Alexander only heard the names.",57
7140,Walden,West,Spring,,0.0,"The opening of large tracts by the ice-cutters commonly causes a pond to break up earlier; for the water, agitated by the wind, even in cold weather, wears away the surrounding ice.",33
7141,Walden,West,Spring,,0.1,"But such was not the effect on Walden that year, for she had soon got a thick new garment to take the place of the old.",26
7142,Walden,West,Spring,,0.2,"This pond never breaks up so soon as the others in this neighborhood, on account both of its greater depth and its having no stream passing through it to melt or wear away the ice.",35
7143,Walden,West,Spring,,0.3,"I never knew it to open in the course of a winter, not excepting that of ’52–3, which gave the ponds so severe a trial.",24
7144,Walden,West,Spring,,0.4,"It commonly opens about the first of April, a week or ten days later than Flint’s Pond and Fair-Haven, beginning to melt on the north side and in the shallower parts where it began to freeze.",38
7145,Walden,West,Spring,,0.5,"It indicates better than any water hereabouts the absolute progress of the season, being least affected by transient changes of temperature.",21
7146,Walden,West,Spring,,0.6,"A severe cold of a few days’ duration in March may very much retard the opening of the former ponds, while the temperature of Walden increases almost uninterruptedly.",28
7147,Walden,West,Spring,,0.7,"A thermometer thrust into the middle of Walden on the 6th of March, 1847, stood at 32°, or freezing point; near the shore at 33°; in the middle of Flint’s Pond, the same day, at 32½°; at a dozen rods from the shore, in shallow water, under ice a foot thick, at 36°.",49
7148,Walden,West,Spring,,0.8,"This difference of three and a half degrees between the temperature of the deep water and the shallow in the latter pond, and the fact that a great proportion of it is comparatively shallow, show why it should break up so much sooner than Walden.",45
7149,Walden,West,Spring,,0.9,The ice in the shallowest part was at this time several inches thinner than in the middle.,17
7150,Walden,West,Spring,,0.10,In mid-winter the middle had been the warmest and the ice thinnest there.,14
7151,Walden,West,Spring,,0.11,"So, also, every one who has waded about the shores of the pond in summer must have perceived how much warmer the water is close to the shore, where only three or four inches deep, than a little distance out, and on the surface where it is deep, than near the bottom.",52
7152,Walden,West,Spring,,0.12,"Ice has its grain as well as wood, and when a cake begins to rot or “comb,” that is, assume the appearance of honey-comb, whatever may be its position, the air cells are at right angles with what was the water surface.",43
7153,Walden,West,Spring,,0.13,"When a warm rain in the middle of the winter melts off the snow-ice from Walden, and leaves a hard dark or transparent ice on the middle, there will be a strip of rotten though thicker white ice, a rod or more wide, about the shores, created by this reflected heat.",52
7154,Walden,West,Spring,,0.14,"Also, as I have said, the bubbles themselves within the ice operate as burning-glasses to melt the ice beneath.",20
7155,Walden,West,Spring,,1.15,The phenomena of the year take place every day in a pond on a small scale.,16
7156,Walden,West,Spring,,1.16,"Every morning, generally speaking, the shallow water is being warmed more rapidly than the deep, though it may not be made so warm after all, and every evening it is being cooled more rapidly until the morning.",37
7157,Walden,West,Spring,,1.17,The day is an epitome of the year.,8
7158,Walden,West,Spring,,1.18,"The night is the winter, the morning and evening are the spring and fall, and the noon is the summer.",20
7159,Walden,West,Spring,,1.19,The cracking and booming of the ice indicate a change of temperature.,12
